Title,Link,website,Article_Text,date
,https://www.elwatannews.com/news/details/8204852,elwatannews.com,"يترقب عشاق الساحرة المستديرة، انطلاق صافرة مباراة مصر وكوت ديفوار المقرر انطلاقها مساء اليوم في ربع نهائي البطولة، إذ يدخل المنتخبان مواجهة لا تقبل أنصاف الحلول؛ تجمع بين الطموح والخبرة والتاريخ العريق، إذ يرغب المنتخبان في العودة إلى منصات التتويج مرة أخرى.
وتنطلق
على ملعب أدرار بالمغرب، وهو واحد من أكبر الملاعب التي تستضيف مباريات الأدوار الحاسمة، لهذا من المتوقع أن تشهد المباراة حضورا جماهيريا كبيرًا ليتناسب مع ثقل وقيمة مواجهة ربع النهائي.
تذاع في ربع نهائي كأس الأمم الأفريقية وفقًا للمواعيد التالية:
التردد: 11617
الاستقطاب: عمودي
معدل الترميز: 27500
القناة: مفتوحة (تحتاج جهاز يدعم Multistream)
القمر الصناعي: Eutelsat 9B
التردد: 12034
الاستقطاب: عمودي
معدل الترميز: 27500
القناة: مفتوحة
تمتلك شبكة beIN SPORTS حقوق البث الحصري لمباريات البطولة داخل الشرق الأوسط وشمال أفريقيا، وتنقل مباراة مصر وكوت ديفوار عبر:
beIN SPORTS MAX 1
beIN SPORTS MAX 2
beIN SPORTS MAX 3
beIN SPORTS MAX 4
مع تغطية تحليلية شاملة قبل وبعد ربع النهائي.
beIN SPORTS MAX 1
beIN SPORTS MAX 2
beIN SPORTS MAX 3
beIN SPORTS MAX 4
يمكنك ضبط القنوات الناقلة لمباراة مصر وكوت ديفوار على جهاز الاستقبال من خلال اتباع الخطوات التالية:",2026-01-11
,https://www.elwatannews.com/news/details/8205031,elwatannews.com,"تمكن المنتخب المصري من الصعود إلى نصف نهائي كأس الأمم الإفريقية، بعد تمكنه من التغلب على كوت ديفوار بنتيجة 3 – 2، بأقدام عمر مرموش ومحمد صلاح ورامي ربيعة، بينما أحرز أحمد فتوح هدفا في مرماه، وسجل المدافع الأيمن دووي الهدف الثاني للمنتخب الإيفواري.
ونشر مانشستر سيتي بعد المباراة مباشرة عبر صفحته الرسمية صورة لاعبه عمر مرموش، معلقا: «ابن مصر»، وسرعان ما انتشرت الصورة بشكل كثيف عبر منصات مواقع التواصل الاجتماعي.
ونجح
في تخطي عقبة الأفيال ليلتقي يوم الأربعاء المقبل في السادسة مساءً، منتخب السنغال في نصف نهائي البطولة، وعلى الجانب الآخر يلعب المنتخب النيجيري مع نظيره المغربي.
حراسة المرمى: محمد الشناوي.
خط الدفاع: محمد هاني - رامي ربيعة - حسام عبد المجيد - ياسر إبراهيم - أحمد فتوح.
الوسط: مروان عطية - حمدي فتحي - إمام عاشور.
الهجوم :
- عمر مرموش.
وعلى مقاعد البدلاء: أحمد الشناوي - مصطفى شوبير - أحمد عيد - محمد إسماعيل - خالد صبحي - محمود صابر - محمد شحاته - إبراهيم عادل - مهند لاشين - أحمد سيد زيزو - محمود تريزيجيه - مصطفى فتحي - أسامة فيصل - صلاح محسن - مصطفى محمد.",2026-01-11
,https://www.elwatannews.com/news/details/8205033,elwatannews.com,"حرص نادي ليفربول الإنجليزي على الاحتفال بفوز منتخب مصر على كوت ديفوار، والتأهل إلى الدور نصف النهائي من بطولة كأس الأمم الأفريقية، بعد مباراة قوية، شهدت تألق نجمه المصري محمد صلاح، لاعب الريدز وقائد الفراعنة، الذي ساهم بشكل حاسم في هذا الانتصار التاريخي.
وعقب نهاية اللقاء، شاركت الصفحة الرسمية
صورًا لمحمد صلاح من المباراة، وعلّقت بعبارة لاقت تفاعلًا واسعًا من الجماهير، جاء فيها: «مين قدي ده.. أنا نيلها جوة في دمي»، في إشارة واضحة إلى الروح القتالية والانتماء الكبير الذي يتمتع به النجم المصري سواء مع ناديه الإنجليزي أو منتخب بلاده، وهو التعليق الذي حظي بآلاف الإعجابات والمشاركات من جماهير ليفربول والمشجعين المصريين.
وحقق
على منتخب كوت ديفوار بنتيجة 3-2، في المباراة التي أقيمت اليوم على ملعب أدرار بالمغرب، ضمن منافسات الدور ربع النهائي من البطولة، ليضرب الفراعنة موعدًا مع منتخب السنغال في نصف النهائي، في مواجهة مرتقبة تعيد إلى الأذهان صدامات قوية بين المنتخبين في السنوات الأخيرة.
وبهذا الفوز، يؤكد منتخب مصر عزمه القوي على المنافسة على لقب كأس الأمم الأفريقية، مستندًا إلى خبرات لاعبيه الكبار، وعلى رأسهم محمد صلاح، الذي واصل كتابة فصول جديدة من التألق، ليس فقط داخل الملاعب الأفريقية، بل أيضًا في قلوب جماهير نادي ليفربول التي لم تتأخر في الاحتفاء بنجمها المصري عقب هذا الانتصار الكبير.",2026-01-11
,https://www.elwatannews.com/news/details/8205034,elwatannews.com,"تأهل منتخب مصر إلى دور نصف النهائي من بطولة كأس الأمم الأفريقية 2025، وذلك بعد الفوز على كوت ديفوار في الدور ربع النهائي من البطولة، ليلتقي بالسنغال في لقاء قوي بينهما.
يرغب محبو وعشاق الساحرة المستديرة إلى معرفة موعد مباراة مصر والسنغال في لقاء الدور نصف النهائي من بطولة كأس الأمم الأفريقية 2025، المقامة حاليا في المغرب
يلتقي
مع نظيره السنغالي على ملعب «ابن بطوطة» في مدينة طنجة، في لقاء حاسم بالدور نصف النهائي من البطولة، والذي يقام الساعة السابعة مساء يوم الأربعاء المقبل، بتوقيت القاهرة.
يمكن متابعة المباراة عبر مجموعة من القنوات المفتوحة والمدفوعة، سواء عبر الأقمار الصناعية أو البث الأرضي، لضمان مشاهدة اللقاء بجودة عالية ومتابعة كل تفاصيله.
تعتبر beIN SPORTS MAX 2 HD القناة الرئيسية لنقل مباريات كأس أمم إفريقيا بجودة عالية HD، مع تحليل فني شامل قبل وبعد المباراة.
تردد القناة:
نايل سات:
التردد: 12418
الاستقطاب: عمودي (V)
معدل الترميز: 27500
معامل تصحيح الخطأ: 3/4
عرب سات:
التردد: 12149
الاستقطاب: أفقي (H)
معدل الترميز: 27500
معامل تصحيح الخطأ: 3/4
تقدم القناة الجزائرية الرياضية تغطية مجانية للبطولة، ويمكن استقبالها داخل الجزائر والمناطق المجاورة عبر القمر الصناعي نايل سات.
تردد القناة:
نايل سات:
التردد: 11680
الاستقطاب: أفقي (H)
معدل الترميز: 27500
معامل تصحيح الخطأ: 5/6
تُعتبر
خيارًا ممتازًا لمتابعة المباراة مجانًا داخل المغرب ومناطق شمال إفريقيا، حيث تبث اللقاء بدون تشفير.
تردد القناة على عرب سات:
القمر الصناعي: عرب سات
التردد: 12160
الاستقطاب: عمودي (V)
معدل الترميز: 27500
معامل تصحيح الخطأ: 3/4",2026-01-11
,https://www.elwatannews.com/news/details/8205036,elwatannews.com,"تلقى الفنان محمد رمضان صدمة جديدة، وذلك بعد أقل من شهرين على وفاة والده في نوفمبر الماضي، إذ أعلن منذ قليل وفاة خاله.
ونعى
خاله عبر حسابه الرسمي على فيسبوك: «إنا لله وإنا إليه راجعون.. توفي إلى رحمة الله خالي وصديقي وحبيبي مصطفى أحمد عبد المحسن.. أسألكم الدعاء له بالرحمة».
وشهدت مواقع التواصل الاجتماعي تفاعلًا واسعًا مع منشور
، إذ حرص عدد كبير من جمهوره وزملائه في الوسط الفني على تقديم التعازي والدعاء للفقيد، متمنين له الرحمة ولأسرته الصبر والسلوان.",2026-01-11
,https://www.elwatannews.com/news/details/8205027,elwatannews.com,"خطف هدف عمر مرموش المبكر في شباك منتخب كوت ديفوار الأضواء داخل وخارج القارة الإفريقية، بعدما افتتح نجم مانشستر سيتي التسجيل للفراعنة في الدقيقة الرابعة من المواجهة، مسجلًا ثالث أسرع هدف في تاريخ منتخب مصر بالأدوار الإقصائية لكأس أمم إفريقيا.
ونشرت الصفحة الرسمية لـ«الدوري الإنجليزي» المقدمة باللغة العربية، مقطع فيديو بتعليق إنجليزي على مباراة مصر وكوت ديفوار، مع التركيز على
وقال المعلق: «مهاجم أستون فيلا السابق يتقدم، لمسة أخرى، يسيطر عليها ببراعة، يا له من أداء مذهل من الفراعنة! هذا افتكاك من الطراز الرفيع، وصناعة رائعة من أمام عاشوَر، مررها بلمسة ساحرة، ومرموش فعل ما يكفي ليتقدم أمام كوسينو، ثم أسكنها الشباك ببراعة متجاوزًا الحارس وهدف رائع لا يصدق، هكذا يعتزم الفراعنة اللعب ضد الفيل الليلة».
 التعليق الإنجليزي على هدف عمر مرموش مع المنتخب المصري. 
وجاء هدف مرموش بعد هجمة منظمة وسريعة، استغل خلالها المساحات خلف الدفاع، وتقدم بخطوة حاسمة قبل مدافع كوت ديفوار، ليضع الكرة بثقة في الشباك، مانحًا المنتخب المصري دفعة معنوية كبيرة منذ الدقائق الأولى، ومربكًا حسابات أصحاب الأرض.
ويُعد هذا الهدف امتدادًا لسلسلة البدايات القوية التي طالما ميّزت المنتخب المصري في الأدوار الإقصائية، حيث يمنح التسجيل المبكر أفضلية نفسية وتكتيكية للفراعنة، ويسمح لهم بإدارة إيقاع المباراة بذكاء وانضباط.
وبتسجيله في الدقيقة الرابعة، انضم عمر مرموش إلى قائمة أسرع هدافي مصر في تاريخ
، خلف الأسطورتين محمد دياب «ديبة» الذي سجل في الدقيقة الثانية عام 1957، وحسن الشاذلي الذي هز شباك كوت ديفوار في الدقيقة الثالثة عام 1970، ليؤكد مرموش حضوره كأحد أبرز نجوم الجيل الحالي القادرين على كتابة فصل جديد في تاريخ الكرة المصرية، وسط إشادة دولية تعكس قيمته الفنية المتصاعدة في الملاعب الأوروبية.",2026-01-11
,https://www.elwatannews.com/news/details/8205035,elwatannews.com,"افتتح الدكتور أحمد فؤاد هَنو، وزير الثقافة، والكاتب إسماعيل عبدالله، أمين عام الهيئة العربية للمسرح، فعاليات الدورة السادسة عشرة من مهرجان المسرح العربي بالقاهرة، والذي تنظمه الهيئة العربية للمسرح بالتعاون مع وزارة الثقافة، خلال الفترة من 10 إلى 16 يناير 2026، برعاية الرئيس عبدالفتاح السيسي.
ويأتي المهرجان تزامنًا مع الاحتفاء باليوم العربي للمسرح، وتحت شعار «نحو مسرح عربي جديد ومتجدد»، إذ يُدير المهرجان الكاتب إسماعيل عبدالله، أمين عام الهيئة العربية للمسرح، والمخرج الكبير خالد جلال، المنسق العام للمهرجان، وغنام غنام، مسؤول المجال الإعلامي بالمهرجان.
وخلال كلمته، قال الدكتور أحمد فؤاد هَنو،
: «أهلًا بكم على أرض الكنانة، أرض الحضارة والإبداع، حيث صاغ أجدادنا قبل آلاف السنين قصصًا مسرحية خالدة، لتظل صدى يتردد في وجداننا، ورسالة عن قوة الكلمة والخيال والفن، ومن جديد، تفتح القاهرة أبواب مسارحها لتستقبل واحدًا من أبرز الأحداث المسرحية على الأجندة الثقافية العربية، باحتضانها فعاليات الدورة السادسة عشرة من مهرجان المسرح العربي، الذي تنظمه الهيئة العربية للمسرح بالتعاون مع وزارة الثقافة المصرية، تحت رعاية الرئيس عبد الفتاح السيسي، وبدعم كريم من صاحب السمو الشيخ الدكتور سلطان بن محمد القاسمي».
وأضاف وزير الثقافة: «إن انعقاد هذا المهرجان على أرض مصر يؤكد مكانة القاهرة كعاصمة دائمة للثقافة العربية، وحاضنة للفنون والإبداع، ويجدد الإيمان بدور المسرح بوصفه فنًا حيًا، ومساحة حرة للفكر والتنوير، ومرآة صادقة تعكس قضايا الإنسان العربي وطموحاته، وتزامنًا مع احتفالاتنا باليوم العربي للمسرح، تلك المناسبة التي جسّدت عبر سنواتها المتعاقبة قوة المسرح كفن عربي أصيل، قادر على تجاوز حدود الزمان والمكان، وتوحيد مشتركنا الإنساني والثقافي، وجعل اللغة العربية لغة للمشهد والحوار والمعنى، وحاضنة للتنوع والاختلاف الخلّاق».
وتابع وزير الثقافة: «ونحن إذ نرحب بضيوف مصر الكرام من الفنانين والنقاد والباحثين والمهتمين بالمسرح، في أكبر نسخة للمهرجان تضم أكثر من 700 مبدع عربي، نؤكد حرص وزارة الثقافة المصرية على دعم الحراك المسرحي العربي وتوفير المناخ الملائم لازدهاره، إيمانًا بأن الفنون، وفي مقدمتها المسرح، ركيزة أساسية في بناء الإنسان وترسيخ قيم الجمال والتسامح والانفتاح، ونعدكم بنسخة استثنائية امتدت فعالياتها وورشها إلى عدد من المحافظات، ويعقبها – وللمرة الأولى – ملتقى لفنون الدمى، بما يثري المشهد المسرحي ويفتح له آفاقًا أوسع».
واختتم وزير الثقافة كلمته مهنئًا جميع المسرحيين المشاركين في هذه الدورة، متمنيًا أن تكون محطة للإبداع والتجديد والتعاون، وأن يعكس المسرح العربي حضوره ومكانته على الساحتين الإقليمية والدولية، ويبعث برسالة حية عن ثقافة وفن عربي أصيل نابض بالحياة.
ومن جانبه، استهل الكاتب إسماعيل عبد الله، أمين عام الهيئة العربية للمسرح، كلمته بنقل تحيات صاحب السمو الشيخ الدكتور سلطان بن محمد القاسمي، عضو المجلس الأعلى لاتحاد دولة الإمارات العربية المتحدة، حاكم الشارقة، الرئيس الأعلى للهيئة العربية للمسرح، مؤكدًا اعتزازه بزمالة المسرحيين العرب، باعتباره كاتبًا ومفكرًا وصاحب رسالة اليوم العالمي للمسرح عام 2007، ورسالة اليوم العربي للمسرح عام 2014، والذي يعتبر اجتماع المسرحيين العرب على أرض الكنانة عيدًا مسرحيًا كبيرًا.
ووجّه عبد الله الشكر العميق لفخامة الرئيس عبد الفتاح السيسي لرعايته الكريمة لهذه الدورة، مؤكدًا أن هذه الرعاية تعكس المكانة التي بات يحتلها المسرح ضمن مؤشرات البناء الثقافي الجديد، وقال:«فمصر التي نراها اليوم تبعث المجد مجددًا وتتخذ المستقبل مُجدِّدًا، ونفخر بأن مهرجاننا بهذه الرعاية صورة من الصور المضيئة التي يشرق بها عام 2026.
وأعرب عبد الله عن امتنانه وتقديره لوزير الثقافة الدكتور أحمد فؤاد هَنو، مشيدًا بما يبذله من دعم وجهود، كما وجّه الشكر للمنسق العام للمهرجان الفنان خالد جلال، ولأعضاء اللجنة التنسيقية من رؤساء القطاعات والهيئات والمؤسسات التابعة للوزارة، ومديري المسارح والعاملين بها، تقديرًا لما بذلوه من جهد كبير في الإعداد لهذه الدورة لتخرج في أبهى صورها.
وأضاف عبد الله:«هي المرة الثالثة التي تحتضن فيها أم الدنيا مهرجان المسرح العربي؛ احتضنته في أولى نسخه عام 2009، ثم عاد إليها في دورته الحادية عشرة، وها هي تناديه اليوم في دورته السادسة عشرة، لتؤكد أن علاقة مصر بالمهرجان والمشاركين فيه علاقة الأم بأبنائها».
ووجّه التحية لكل العاملين من فنيين وتقنيين في المهرجان، واصفًا إياهم بالجنود المجهولين الذين يعملون بإتقان وتفانٍ ليبدع غيرهم، ويقطف الجمهور ثمرة هذا الجهد.
وأوضح عبد الله أن
هي بيت كل المسرحيين العرب، كما أرادها صاحب الفكرة والرؤى والمبادرات، مشيرًا إلى أحدث مبادراتها، ومنها جائزة التميز المسرحي للشباب، والمهرجان العربي للمسرح المدرسي، واللتان تنطلقان خلال عام 2026 بإذن الله، مؤكدًا أن كل دورة من دورات المهرجان هي ابنة زمانها ومكانها وإنسانها، وتربح من سابقتها ومن عصرها، وتسعى إلى التقاط اللحظة ورسم طريق نحو فجر مسرحي جديد.
وتابع عبد الله في استطراد وجداني: «هنا مصر.. مآذن وقباب وأهل وأحباب، ومحبة بلا حساب… هنا النكتة حالة تراجيدية يجابه بها البسطاء صعوبة الحياة… وهنا نسلم على أرواح زكي طليمات وجورج أبيض ويوسف وهبي ونجيب الريحاني وعلي الكسار، وأحمد شوقي وسيد درويش وسلامة حجازي، وأمينة رزق وشكوكو وبديع وعادل خيري، وعبد الرحمن الشرقاوي وكرم مطاوع وسعد أردش وسعد الدين وهبة وتوفيق الحكيم ويوسف إدريس وسميحة أيوب وسمير سرحان وفوزي فهمي ومحمد عناني ونهاد صليحة ولينين الرملي وألفريد فرج، ونحيّي شهداء بني سويف الأبرار، ونلوّح بالتحية للقادمين من النجوع والأرياف وقصور الثقافة… هؤلاء هم خيرة أهلها… المسرحيون».
واختتم عبد الله كلمته قائلًا:«ونقول لمصر: مصر يَمّا يا بهية… يا أم طرحة وجلابية… الزمن شاب وانتِ شابة…».
كما ألقى الدكتور سامح مهران كلمة اليوم العربي للمسرح، مؤكدًا أن المسرح دائمًا هو ابن لعصره، وأن العملية المسرحية فعل نقدي يقوم على تفكيك الخطابات السائدة وكشف بنى السلطة والمعرفة، ويقاوم المسلمات ويزعزع البديهيات، بما يمكّن الإنسان من ممارسة حريته حتى في ظل الشروط القسرية.
وأشار مهران إلى تعقيدات العالم المعاصر، وما فرضته تقنيات الاتصال الحديثة من عزلة واستلاب، مؤكدًا أن المسرح يظل أحد أهم الفضاءات القادرة على إعادة الإنسان إلى محيطه الاجتماعي، وتعزيز التفاعل الإيجابي من أجل التغيير.
وأضاف أن القوة الأخلاقية للمسرح تكمن في العلاقة التي تنشأ بين ما يفعله العمل المسرحي بالإنسان، وما يفعله الإنسان به، بما يسهم في تحسين الذات والحياة معًا، ومن الأنا يتشكل مجتمع «النحن» القابل دومًا لإعادة التعريف.
ووجّه مهران الشكر العميق للهيئة العربية للمسرح ومجلس أمنائها على اختياره لإلقاء كلمة المسرح العربي في هذه الدورة.
وفي ختام حفل الافتتاح، كرّم وزير الثقافة وأمين عام الهيئة العربية للمسرح عددًا من القامات والجهات المسرحية تقديرًا لعطائهم وإسهاماتهم، حيث شملت قائمة المكرمين: الفنان الكبير محمد صبحي والفنان الكبير أحمد بدير، والفنانة القديرة فردوس عبد الحميد، والناقدة عبلة الرويني، والفنانة مصممة الديكور نهى برادة، والمخرج عباس أحمد، والمخرج ناصر عبد المنعم، والمخرج مراد منير، والمخرجة والكاتبة فاطمة المعدول، والمخرج عصام السيد، والدكتور أبو الحسن سلام، والناقد عبد الرازق حسين، والدكتور محمد شيحة، والدكتور أسامة أبو طالب، والكاتب بهيج إسماعيل، والدكتور جلال حافظ، والدكتورة سميرة محسن، إلى جانب الجمعية المصرية لهواة المسرح، وفرقة الورشة، ومركز الإبداع الفني، والمسرح الكنسي، وتجربة نوادي المسرح بالهيئة العامة لقصور الثقافة.
وأقيم حفل الافتتاح بالمسرح الكبير بدار الأوبرا المصرية، وأخرجه المبدع خالد جلال، وقدمته الفنانة القديرة رانيا فريد شوقي، وتضمن فقرة فنية متنوعة، أعقبها عرض فيلم توثيقي عن أبرز فعاليات الدورة، ثم تقديم لجنة التحكيم.
ويشهد المهرجان في دورته السادسة عشرة تقديم 14 عرضًا مسرحيًا من أبرز التجارب العربية، تتنافس على جائزة صاحب السمو الشيخ الدكتور سلطان بن محمد القاسمي لأفضل عرض مسرحي، إلى جانب عرض واحد ضمن المسار الثاني، بمشاركة فرق من المغرب وقطر وتونس والإمارات ولبنان والعراق والأردن والكويت ومصر.
وتأتي هذه الفعاليات ضمن جهود الهيئة العربية للمسرح، بالتعاون مع وزارة الثقافة المصرية، لترسيخ ثقافة التكريم، ودعم المسرح بوصفه أحد أهم أدوات التنوير وبناء الوعي في العالم العربي",2026-01-11
,https://www.elwatannews.com/news/details/8205030,elwatannews.com,"- وزير الاستثمار يتفقد مصنعي "" الأقصر ماتريس"" ومشروع شركة
Eagle Wood Industries
- الخطيب: أهمية تشجيع المنتج المحلي وتعميق الصناعة المصرية في مختلف المحافظات
- محافظات الصعيد تشهد تطوراً ملحوظاً في البنية التحتية وبيئة الاستثمار، بما يدعم جذب المزيد من الاستثمارات
قام المهندس حسن الخطيب، وزير الاستثمار والتجارة الخارجية، بزيارة ميدانية للمنطقة الحرة العامة بقفط بمحافظة قنا، شملت تفقد المصانع والمشروعات القائمة بداخلها، وذلك في إطار المتابعة المستمرة للموقف التنفيذي للمشروعات الاستثمارية ودعم الاستثمار الصناعي بمحافظات الصعيد.
ورافق الوزير في جولته التفقدية الدكتور خالد عبد الحليم، محافظ قنا، والمهندس محمد الجوسقي، الرئيس التنفيذي للهيئة العامة للاستثمار والمناطق الحرة، إلى جانب عدد من قيادات وزارة الاستثمار والتجارة الخارجية.
وتقع المنطقة الحرة العامة بقفط بمحافظة قنا، على بعد 50 كيلومترًا شمال مدينة الأقصر، ونحو 150 كيلومترًا من ميناء سفاجا على البحر الأحمر. وتبلغ المساحة المسلَّمة للمشروعات نحو 441.6 ألف متر مربع، في حين تبلغ المساحة الشاغرة القابلة للتخصيص نحو 52.2 ألف متر مربع، بما يعكس استمرار توافر فرص استثمارية جديدة داخل المنطقة الحرة الصناعية.
وتضم المنطقة الحرة العامة حاليًا عدد 7 مشروعات قائمة، بإجمالي رؤوس أموال تقدر بنحو 9 ملايين دولار، وتكاليف استثمارية تبلغ 15.4 مليون دولار، وتوفر عدد كبير من فرص العمل المباشرة.
وتأتي هذه الجولة في إطار متابعة الموقف التنفيذي للمناطق الحرة، ودعم جهود تعظيم الاستفادة من الإمكانات الصناعية، وتعزيز مساهمة تلك المناطق في زيادة الصادرات وتوفير فرص العمل.
وخلال الجولة تفقد الوزير مصنع Luxor Mattress – بالمنطقة الحرة، المتخصص في تصنيع المراتب وسوست المراتب، والذي يستهدف تصدير 80% من إنتاجه إلى خارج البلاد، بإجمالي تكلفة استثمارية تبلغ 3.3 مليون دولار ، ويقام المشروع على مساحة 28668.71 متر مربع.
واطلع الوزير على خطوط الإنتاج المختلفة بالمشروع ، كما تابع الموقف الهندسي، وشاهد الانتهاء من المباني والإنشاءات الخاصة بهنجر الإنتاج الأول، والانتهاء من بناء الأسوار، وجارٍ استكمال باقي أعمال المباني والإنشاءات لهنجر الإنتاج الثاني والمبنى الإداري للشركة، وذلك في إطار ترخيص مزاولة النشاط الساري حتى 13 مايو 2026.
وأكد الوزير خلال جولته على أهمية تشجيع المنتج المحلي وتعميق الصناعة المصرية في مختلف المحافظات، مشيراً إلى أن مشروعات مثل الأقصر للمراتب تمثل نموذجاً ناجحاً للاستثمار الصناعي بالمناطق الحرة، وتسهم في زيادة الصادرات وخلق فرص عمل حقيقية ودعم سلاسل الإنتاج المحلية.
كما تفقد الوزير مشروع شركة إيجل وود إندستريز Eagle Wood Industries ، المتخصص في تصنيع ألواح الكونتر والأبلكاش ومشتقاته، والذي يستهدف تصدير 70% من إنتاجه إلى خارج البلاد، برأس مال 1.5 مليون دولار ، وبإجمالي تكلفة استثمارية تبلغ 7.5 مليون دولار ، ويقام المشروع على مساحة 7313.29 متر مربع.
واطلع الوزير على سير العمل بالمشروع ، كما تابع الموقف الهندسي، وشاهد الانتهاء من المباني والإنشاءات الخاصة بالمصنع، وعمليات التجهيزات النهائية لخطوط الإنتاج والمبنى الإداري للشركة، وذلك في إطار ترخيص مزاولة النشاط الساري حتى 16 نوفمبر 2026.
وأكد الوزير أن مشروعات الصناعات الخشبية تمثل أحد القطاعات الواعدة لدعم الصناعة المحلية وزيادة الصادرات، لما لها من دور في إحلال المنتج المحلي وتعميق التصنيع داخل السوق المصري، مشيراً إلى أن مشروع إيجل وود إندستريز يعكس قدرة محافظات الصعيد على استقطاب استثمارات إنتاجية توفر فرص عمل وتسهم في تنمية الاقتصاد المحلي.
وأشار الوزير إلى أن محافظات الصعيد تشهد تطوراً ملحوظاً في البنية التحتية وبيئة الاستثمار، بما يدعم جذب المزيد من الاستثمارات خلال المرحلة المقبلة، ويعزز دور الصعيد كمحرك رئيسي للتنمية.",2026-01-11
,https://www.elwatannews.com/news/details/8205026,elwatannews.com,"قال محمود العناني، رئيس الاتحاد العام لمنتجي الدواجن، إن استمرار جهود الدولة في توفير الأعلاف وتوافر العملة الصعبة أسهما في إتاحة كميات كبيرة من الجدود، التي تُعد أساس الصناعة، ما أدى إلى زيادة الإنتاج بشكل كبير للغاية، وأصبح الإنتاج يفوق الاستهلاك، فتراجعت الأسعار إلى 55 جنيهًا للكيلو في فراخ التسمين، وهو أقل بكثير من التكلفة التي تصل إلى 70 جنيهًا، كما وصل سعر البيض إلى 105–110 جنيهات.
وأوضح، خلال مداخلة هاتفية ببرنامج «الصورة» الذي تقدمه الإعلامية
على شاشة النهار، أنه مع إفطار المسيحيين بعد الصيام الصغير في عيد الميلاد المجيد، وإشهار الطلب خلال شهري رجب وشعبان، وانتظار شهر رمضان المبارك، وتزامن كل ذلك مع فصل الشتاء، الذي يشهد في المعتاد ارتفاعًا في التكلفة الإنتاجية مع زيادة عمليات التدفئة وتكلفة الوقود، إلى جانب تراجع أداء المزارع قليلًا في فصل الشتاء.
ولفت إلى أن كل العوامل السابقة أدت إلى تحسن التوازن بين العرض والطلب، ومع زيادة الطلب ارتفعت الأسعار بعض الشيء من 55 جنيهًا للكيلوجرام إلى 65 جنيهًا للكيلو، ثم 75 جنيهًا «السعر اليوم وصل إلى 70 جنيهًا للكيلوجرام، وهو سعر المزرعة، ويتم إضافة ما بين 8 إلى 10 جنيهات وصولًا للمستهلك».
وقاطعته الحديدي قائلة: «برضه كتير، حتى لو
ارتفعت بعض الشيء لتعويض تراجع الأسعار، مش ممكن تبقى بمقدار 16%، كتير وإحنا داخلين على شهر رمضان المبارك، متعوضوش الخسارة من جيب المواطن؟» ليرد: «مافيش مبالغة في الأسعار، لأن 70 جنيهًا للكيلوجرام في المزرعة و80 جنيهًا للمستهلك سعر عادل وليس به مبالغة، ويكفي أن سعر كيلو الجبنة يجيب ثلاث فراخ».
وأردف: «تكلفة الكتكوت تقترب إلى 20 جنيهًا، وسعره وصل إلى 25–27 جنيهًا، ثم عاد وانخفض مرة أخرى بسبب زيادة الطلب من قبل المنتجين في دورات رمضان الإنتاجية، فكل الناس تريد الدخول في دورة إنتاجية تغطي السوق حتى 10 رمضان.. الناس كانت متخوفة من ارتفاع الأسعار في رمضان، ولكن أعد الناس بعدم المبالغة في رمضان، ولن يحدث ذلك، وما يُحدد الأسعار هو عملية العرض والطلب، والجيد هذه المرة أن العرض عالٍ جدًا، وكمية الكتاكيت في مصر أعلى بنسبة 20% مقارنة بنفس الفترة من العام الماضي، وهذا معناه أن الأسعار ستبقى منضبطة».
وعن تلويح وزارة الزراعة بفتح باب الاستيراد في حال استمرار ارتفاع الأسعار، علّق قائلًا:«مافيش أي مخلوق في إيده ينزل ويطلع الأسعار، الفراخ منتج طازج لابد أن يٌباع في يومه ولايمكن تخزينها ولا احتكارها، وأنا مطمئن أن العرض عالٍ مُقارنة بالعام الماضي الأسعار أقل من 15-20% لأن كميات الدوواجن ستكون متاحة بشكل كبير في شهر رمضان».",2026-01-11
,https://www.elwatannews.com/news/details/8205023,elwatannews.com,"شهدت الحلقة 18 من برنامج دولة التلاوة، قراءة مشتركة ومميزة بين المتسابق محمود السيد والقارئ البريطاني محمد أيوب عاصف، نالت إعجاب لجنة التحكيم التي أشادت بجمال الصوتين وتناغمهما وروح الأداء الرفيع.
وأثناء صعود الشيخ
إلى المسرح للقراءة بجوار محمود السيد، عبّر عن تقديره الكبير له قائلًا: «الشيخ محمود حبيبنا وزميلنا وأخونا، وسافرنا سويًا في حفلات، وهو علم من أعلام التلاوة»، قبل أن يصافحه ويقبّله ويحتضنه، في مشهد مؤثر جسّد روح المحبة والإخوة بين القراء.
وأكدت لجنة التحكيم، أن هذه اللحظات تعكس رسالة البرنامج في تعزيز القيم الإنسانية إلى جانب الإتقان الفني، وترسّخ مكانة مصر
تجمع المواهب من مختلف الجنسيات في أجواء من الاحترام والتقدير المتبادل.",2026-01-11
